location,name,dm,cost_date,dcp_food,dcp_paper,dcp_supplies,br_supplies,sales_tax_dcp,for_the_week_end,production,total_food_cost,total_paper_cost,flash_food_total
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-11-24,0,0,0,0,0,0,205.83,205.83,0,205.83
346154,"2 Washington Ave, Pl",Brad McAllister,2025-11-24,2229.33,478.78,290.83,0,6.04,3004.98,173.44,2408.81,769.61,3178.42
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-11-24,3918.34,961.12,95.89,0,7.66,4983.01,426.8,4352.8,1057.01,5409.81
310225,5 Goldens Bridge,Brad McAllister,2025-11-24,1810.07,484.66,186.67,0,4.4,2485.8,168.59,1983.06,671.33,2654.39
345300,"425 Central Park Ave, WP",Brad McAllister,2025-11-24,2259.09,628.94,61.21,0,2.62,2951.86,122.84,2384.55,690.15,3074.7
348176,"25 North Salem Rd, CR",Brad McAllister,2025-11-24,1617.85,399.09,17.67,0,6.76,2041.37,147.8,1772.41,416.76,2189.17
348508,"681 East Main Str, MK",Brad McAllister,2025-11-24,1878.93,464.25,10.65,0,1.74,2355.57,170.95,2051.62,474.9,2526.52
345194,"1551 Laurens Rd, Greenv",Brianna Royster,2025-11-24,3509.25,441.34,80.71,0,4.4,4035.7,0,3513.65,522.05,4035.7
356343,"722 Grove Rd, Greenville",Brianna Royster,2025-11-24,3231.4,483.09,444.02,0,10.26,4168.77,0,3241.66,927.11,4168.77
345207,"101 Parkway , Greenville",Brianna Royster,2025-11-24,2865.75,404.83,87.34,0,7.15,3365.07,0,2872.9,492.17,3365.07
352435,"2417 Reidville Rd, Spart.",Brianna Royster,2025-11-24,3216.03,894.43,34.54,0,3.18,4148.18,0,3219.21,928.97,4148.18
351546,"549 Knox Abbott Dr, Cayce",Cristal Romo,2025-11-24,3408.31,419.29,2.56,0,3.94,3834.1,0,3412.25,421.85,3834.1
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-11-24,0,0,0,0,0,0,497.82,497.82,0,497.82
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-11-24,0,0,0,0,0,0,340.62,340.62,0,340.62
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-11-24,0,0,0,0,0,0,226.78,226.78,0,226.78
351953,"1333 North Ave, NR",Dan Castriota,2025-11-24,0,0,0,0,0,0,196.86,196.86,0,196.86
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-11-24,0,0,0,0,0,0,258.87,258.87,0,258.87
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-11-24,5125.1,1170.3,696.88,0,27.33,7019.61,518.81,5671.24,1867.18,7538.42
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-11-24,1623.47,415.11,153.44,0,14.34,2206.36,166.67,1804.48,568.55,2373.03
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-11-24,0,0,0,0,0,0,153.55,153.55,0,153.55
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-11-24,0,0,0,0,0,0,299.63,299.63,0,299.63
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-11-24,0,0,0,0,0,0,246.52,246.52,0,246.52
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-11-24,0,0,0,0,0,0,238.68,238.68,0,238.68
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-11-24,0,0,0,0,0,0,128.68,128.68,0,128.68
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-11-24,0,0,0,0,0,0,166.51,166.51,0,166.51
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-11-24,0,0,0,0,0,0,164.16,164.16,0,164.16
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-11-24,0,0,0,0,0,0,152.86,152.86,0,152.86
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-11-24,0,0,0,0,0,0,114.54,114.54,0,114.54
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-11-24,0,0,0,0,0,0,133.68,133.68,0,133.68
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-24,3247.64,710.1,13.93,26.43,10,3981.67,225.14,3482.78,750.46,4313.11
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-11-24,2360.92,719.32,154.51,0,1.78,3236.53,195.37,2558.07,873.83,3431.9
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-11-24,3526.13,841.64,182.24,0,17.13,4567.14,268.18,3811.44,1023.88,4835.32
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-24,3798.45,704.26,10.64,0,9.07,4522.42,139.5,3947.02,714.9,4661.92
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-11-24,2269.84,392.76,155.27,0,1.85,2819.72,114.57,2386.26,548.03,2934.29
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-11-24,2733.05,552.01,181.96,0,4.19,3471.21,188.34,2925.58,733.97,3659.55
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-11-24,3630.1,657.03,33.24,0,6.51,4326.88,143.17,3779.78,690.27,4470.05
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-11-24,3365.42,820.59,111.29,0,13.31,4310.61,260.1,3638.83,931.88,4570.71
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-11-24,2933.72,787.85,40.03,0,1.86,3763.46,154.93,3090.51,827.88,3918.39
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-11-24,1801.85,370.72,52.43,0,4.43,2229.43,0,1806.28,423.15,2229.43
345195,"520 North US Hwy, TR",Kayle Cash,2025-11-24,3821.29,554.84,269.34,0,7.83,4653.3,0,3829.12,824.18,4653.3
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-11-24,2825.43,461.02,220.61,0,4.95,3512.01,0,2830.38,681.63,3512.01
356134,"744 St. Andrews Rd, Col",Nathan Stephenson,2025-11-24,0,33.99,0,0,0,55.79,0,0,33.99,55.79
363726,"2263 Augusta Rd, W.Columbi",Robin Russell,2025-11-24,2240.36,417.03,20.84,0,6.4,2684.63,0,2246.76,437.87,2684.63
355668,,,2025-09-05,2871.76,468.48,254.07,0,15.4,3609.71,0,2887.16,722.55,3609.71
310225,5 Goldens Bridge,Brad McAllister,2025-09-05,0,0,0,0,0,0,137.64,137.64,0,137.64
346154,"2 Washington Ave, Pl",Brad McAllister,2025-09-05,0,0,0,0,0,0,237.53,237.53,0,237.53
345300,"425 Central Park Ave, WP",Brad McAllister,2025-09-05,0,0,0,0,0,0,141.9,141.9,0,141.9
348176,"25 North Salem Rd, CR",Brad McAllister,2025-09-05,0,0,0,0,0,0,136.02,136.02,0,136.02
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-09-05,0,0,0,0,0,0,216.44,216.44,0,216.44
348508,"681 East Main Str, MK",Brad McAllister,2025-09-05,0,0,0,0,0,0,185.16,185.16,0,185.16
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-09-05,3341.95,749.34,244.33,0,6.32,4341.94,186.21,3534.48,993.67,4528.15
310249,"755 North Broadway, WP",Brad McAllister,2025-09-05,3257.14,872.71,157.26,0,27.07,4314.18,155.78,3439.99,1029.97,4469.96
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-09-05,1901.66,353.23,208.73,0,4.44,2468.06,134.04,2040.14,561.96,2602.1
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-09-05,3150.26,898.62,-16.79,0,9.29,4041.38,559.7,3719.25,881.83,4601.08
330441,"42 Lake Str, WP",Brad McAllister,2025-09-05,2877.21,795.2,0,0,7.66,3680.07,257.62,3142.49,795.2,3937.69
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-09-05,0,0,0,0,0,0,149.97,149.97,0,149.97
351953,"1333 North Ave, NR",Dan Castriota,2025-09-05,0,0,0,0,0,0,210.14,210.14,0,210.14
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-09-05,0,0,0,0,0,0,591.6,591.6,0,591.6
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-09-05,2281.38,490.91,109.55,0,14.24,2896.08,183.67,2479.29,600.46,3079.75
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-09-05,3095.56,492.16,86.3,0,7.7,3681.72,323.25,3426.51,578.46,4004.97
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-09-05,3097.86,445.02,221.25,0,23.28,3787.41,279.34,3400.48,666.27,4066.75
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-09-05,0,0,0,0,0,0,118.3,118.3,0,118.3
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-09-05,0,0,0,0,0,0,339.94,339.94,0,339.94
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-09-05,0,0,0,0,0,0,258.85,258.85,0,258.85
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-09-05,0,0,0,0,0,0,218.64,218.64,0,218.64
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-09-05,5507.09,827.09,18.95,0,6.8,6359.93,186.69,5700.58,846.04,6588.8
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,219.75,219.75,0,219.75
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,164.24,164.24,0,164.24
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,208.58,208.58,0,208.58
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,148.93,148.93,0,148.93
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,168.91,168.91,0,168.91
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-09-05,0,0,0,0,0,0,122.33,122.33,0,122.33
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,175.8,175.8,0,175.8
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,179.64,179.64,0,179.64
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,134.72,134.72,0,134.72
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,174.34,174.34,0,174.34
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,208.9,208.9,0,208.9
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-09-05,0,0,0,0,0,0,129.75,129.75,0,129.75
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-09-05,1666.64,354,12.17,0,4.95,2037.76,239.55,1911.14,366.17,2277.31
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-09-05,2023.44,422.58,0,0,2.95,2448.97,264.82,2291.21,422.58,2713.79
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-09-05,1066.37,430.26,113.43,0,21.44,1631.5,0,1087.81,543.69,1631.5
345551,"5308 Calh Mem Hwy, Easley",Kayle Cash,2025-09-05,3040.74,357.61,106.98,0,8.97,3514.3,0,3049.71,464.59,3514.3
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-09-05,2493.83,114.89,56.07,0,6.02,2670.81,0,2499.85,170.96,2670.81
354424,"2871 Sunset Blvd, Lex Med",Nathan Stephenson,2025-09-05,2646.45,579.03,65.7,0,8.37,3299.55,0,2654.82,644.73,3299.55
330441,"42 Lake Str, WP",Brad McAllister,2025-12-24,0,0,0,0,0,0,256.38,256.38,0,256.38
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-12-24,0,0,0,0,0,0,685.8,685.8,0,685.8
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-12-24,0,0,0,0,0,0,243.34,243.34,0,243.34
348176,"25 North Salem Rd, CR",Brad McAllister,2025-12-24,0,0,0,0,0,0,167.98,167.98,0,167.98
346154,"2 Washington Ave, Pl",Brad McAllister,2025-12-24,0,0,0,0,0,0,182.18,182.18,0,182.18
345300,"425 Central Park Ave, WP",Brad McAllister,2025-12-24,0,0,0,0,0,0,214.48,214.48,0,214.48
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-12-24,0,0,0,0,0,0,186.66,186.66,0,186.66
310225,5 Goldens Bridge,Brad McAllister,2025-12-24,0,0,0,0,0,0,172.3,172.3,0,172.3
310249,"755 North Broadway, WP",Brad McAllister,2025-12-24,0,0,0,0,0,0,178.56,178.56,0,178.56
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-12-24,0,0,0,0,0,0,138.24,138.24,0,138.24
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-12-24,0,0,0,0,0,0,578.23,578.23,0,578.23
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-12-24,0,0,0,0,0,0,387.72,387.72,0,387.72
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-12-24,0,0,0,0,0,0,230.44,230.44,0,230.44
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-12-24,0,0,0,0,0,0,353.88,353.88,0,353.88
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-12-24,0,0,0,0,0,0,228.94,228.94,0,228.94
351953,"1333 North Ave, NR",Dan Castriota,2025-12-24,2897.68,532.11,141.55,0,0,3571.34,251.04,3148.72,673.66,3822.38
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-12-24,3388.02,706.77,17,0,1.76,4113.55,388.42,3778.2,723.77,4501.97
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-12-24,0,0,0,0,0,0,215.22,215.22,0,215.22
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-12-24,0,0,0,0,0,0,282.5,282.5,0,282.5
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-12-24,1748.25,235.46,27.69,0,0,2011.4,313.2,2061.45,263.15,2324.6
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-12-24,1601.79,366.66,78.34,0,0,2046.79,178.5,1780.29,445,2225.29
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-12-24,3540.98,725.71,30.02,0,1.85,4298.56,346.66,3889.49,755.73,4645.22
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,251.72,251.72,0,251.72
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,265.8,265.8,0,265.8
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,158.82,158.82,0,158.82
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,170.54,170.54,0,170.54
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,240.7,240.7,0,240.7
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,120.06,120.06,0,120.06
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,222.04,222.04,0,222.04
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,234.56,234.56,0,234.56
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,178.46,178.46,0,178.46
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-12-24,0,0,0,0,0,0,149.66,149.66,0,149.66
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,288.14,288.14,0,288.14
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,215.06,215.06,0,215.06
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-12-24,0,0,0,0,0,0,174.22,174.22,0,174.22
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-12-24,4010.81,687.36,55.86,0,1.85,4755.88,169.32,4181.98,743.22,4959.51
365492,"497 N. Guignard, Sumter",Jasper Cureton,2025-12-24,2489.55,504.22,194.34,0,0,3188.11,0,2489.55,698.56,3188.11
351280,"2567 Broad Str, Sumter",Jasper Cureton,2025-12-24,2648.11,489.46,55.77,0,0,3193.34,0,2648.11,545.23,3193.34
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-05-17,0,0,0,0,0,0,552.39,552.39,0,552.39
345300,"425 Central Park Ave, WP",Brad McAllister,2025-05-17,0,0,0,0,0,0,147.11,147.11,0,147.11
310249,"755 North Broadway, WP",Brad McAllister,2025-05-17,0,0,0,0,0,0,147.99,147.99,0,147.99
344719,"80 N. State Rd, Br Man",Brad McAllister,2025-05-17,0,0,0,0,0,0,241.23,241.23,0,241.23
310225,5 Goldens Bridge,Brad McAllister,2025-05-17,0,0,0,0,0,0,205.4,205.4,0,205.4
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-05-17,0,0,0,0,0,0,167.65,167.65,0,167.65
348176,"25 North Salem Rd, CR",Brad McAllister,2025-05-17,0,0,0,0,0,0,191.45,191.45,0,191.45
346154,"2 Washington Ave, Pl",Brad McAllister,2025-05-17,0,0,0,0,0,0,209.58,209.58,0,209.58
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-05-17,0,0,0,0,0,0,209.09,209.09,0,209.09
348508,"681 East Main Str, MK",Brad McAllister,2025-05-17,0,0,0,0,0,0,187.1,187.1,0,187.1
330441,"42 Lake Str, WP",Brad McAllister,2025-05-17,0,0,0,0,0,0,253.74,253.74,0,253.74
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-05-17,0,0,0,0,0,0,281.4,281.4,0,281.4
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-05-17,0,0,0,0,0,0,254.06,254.06,0,254.06
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-05-17,0,0,0,0,0,0,540.51,540.51,0,540.51
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-05-17,0,0,0,0,0,0,270.85,270.85,0,270.85
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-05-17,0,0,0,0,0,0,412.09,412.09,0,412.09
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-05-17,0,0,0,0,0,0,361.25,361.25,0,361.25
351953,"1333 North Ave, NR",Dan Castriota,2025-05-17,0,0,0,0,0,0,118.51,118.51,0,118.51
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-05-17,0,0,0,0,0,0,168.44,168.44,0,168.44
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-05-17,0,0,0,0,0,0,94.11,94.11,0,94.11
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-05-17,0,0,0,0,0,0,258.89,258.89,0,258.89
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-05-17,0,0,0,0,0,0,306.98,306.98,0,306.98
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-05-17,0,0,0,0,0,0,222.39,222.39,0,222.39
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,252.14,252.14,0,252.14
354655,"1 Pallisade Ave, Getty Sq",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,132.67,132.67,0,132.67
349796,"296 McLean Ave, Yonkers",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,150.39,150.39,0,150.39
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-05-17,0,0,0,0,0,0,127.95,127.95,0,127.95
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,273.62,273.62,0,273.62
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,223.01,223.01,0,223.01
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,188.18,188.18,0,188.18
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,148.65,148.65,0,148.65
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,189.63,189.63,0,189.63
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,178.92,178.92,0,178.92
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,290.72,290.72,0,290.72
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,159.77,159.77,0,159.77
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,193.86,193.86,0,193.86
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-05-17,0,0,0,0,0,0,216.07,216.07,0,216.07
350817,"1123 S. Lake Dr, Lexington",Nathan Stephenson,2025-05-17,1509.86,199.35,-23.09,0,0,1686.12,0,1509.86,176.26,1686.12
354327,"1215 Wilson Rd, Newberry",Nathan Stephenson,2025-05-17,3189.96,622.96,139.14,0,10.08,3962.14,0,3200.04,762.1,3962.14
354560,"1120 W Main Str, Lexington",Nathan Stephenson,2025-05-17,2700.8,644.51,309.82,0,24.87,3680,0,2725.67,954.33,3680
350096,"2933 N. Main Str, Anderson",Kayle Cash,2025-05-17,2110.05,411.97,18.56,0,4.84,2545.42,0,2114.89,430.53,2545.42
354043,,,2025-12-01,0,0,0,0,0,1704.2,0,0,0,0
330429,"570 Mamaroneck Ave, WP",Brad McAllister,2025-12-01,0,0,0,0,0,0,408.49,408.49,0,408.49
345300,"425 Central Park Ave, WP",Brad McAllister,2025-12-01,0,0,0,0,0,0,110.96,110.96,0,110.96
331260,"505A Bedford Rd, Pl",Brad McAllister,2025-12-01,0,0,0,0,0,0,146.75,146.75,0,146.75
346154,"2 Washington Ave, Pl",Brad McAllister,2025-12-01,0,0,0,0,0,2998.03,194.87,194.87,0,194.87
310225,5 Goldens Bridge,Brad McAllister,2025-12-01,0,0,0,0,0,0,173.12,173.12,0,173.12
345229,"137 Wildey Str, Tarrytown",Brad McAllister,2025-12-01,0,0,0,0,0,0,153.35,153.35,0,153.35
348176,"25 North Salem Rd, CR",Brad McAllister,2025-12-01,0,0,0,0,0,0,158.1,158.1,0,158.1
330441,"42 Lake Str, WP",Brad McAllister,2025-12-01,0,0,0,0,0,0,183.19,183.19,0,183.19
348508,"681 East Main Str, MK",Brad McAllister,2025-12-01,0,0,0,0,0,0,166.93,166.93,0,166.93
310249,"755 North Broadway, WP",Brad McAllister,2025-12-01,0,0,0,0,0,0,82.36,82.36,0,82.36
349940,"101 S. Main Str, Mauldin",Brianna Royster,2025-12-01,0,0,0,0,0,-834.87,0,0,0,0
345207,"101 Parkway , Greenville",Brianna Royster,2025-12-01,0,0,0,0,0,846.62,0,0,0,0
345194,"1551 Laurens Rd, Greenv",Brianna Royster,2025-12-01,0,0,0,0,0,601.41,0,0,0,0
335687,"38 Mill Rd, Eastchester",Dan Castriota,2025-12-01,0,0,0,0,0,23494.95,334.26,334.26,0,334.26
310000,"646 North Ave,New Rochelle",Dan Castriota,2025-12-01,0,0,0,0,0,0,412.17,412.17,0,412.17
351044,"1481 Weaver Rd, Scarsdale",Dan Castriota,2025-12-01,0,0,0,0,0,0,246.31,246.31,0,246.31
302692,"302692 -50 Mamaroneck Ave, WP",Dan Castriota,2025-12-01,0,0,0,0,0,0,247.02,247.02,0,247.02
300241,"300241 -260 Halstead Ave, Harrison",Dan Castriota,2025-12-01,0,0,0,0,0,0,334.76,334.76,0,334.76
351953,"1333 North Ave, NR",Dan Castriota,2025-12-01,0,0,0,0,0,0,149.23,149.23,0,149.23
345003,"10 Depot Way, Scarsdale",Dan Castriota,2025-12-01,0,0,0,0,0,0,191.4,191.4,0,191.4
335404,"East Sanford Blvd, Mt.Vern",Imran Tayyab,2025-12-01,0,0,0,0,0,0,134.19,134.19,0,134.19
340462,"1040 Westch. Ave, Bronx",Imran Tayyab,2025-12-01,0,0,0,0,0,0,260.4,260.4,0,260.4
340194,FAC 2365 CPA LLC,Irfan Mamsa,2025-12-01,0,0,0,0,0,0,117.92,117.92,0,117.92
345684,"680 Centr Park Ave, Yonk",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,148,148,0,148
307075,"132 Tuckahoe Road, Yonkers",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,166.66,166.66,0,166.66
359494,"987 Cent Park Ave, Yonk",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,255.25,255.25,0,255.25
332974,"132 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,152.23,152.23,0,152.23
331196,"710 McLean Ave, Yonkers",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,158.81,158.81,0,158.81
331991,"1591 Centr Park Ave, Yonk",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,137.25,137.25,0,137.25
332915,"851 Yonkers Ave, Yonkers",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,214.65,214.65,0,214.65
332995,"850 Bronx Riv Rd, Yonk",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,218.44,218.44,0,218.44
330187,"2248 Centr Park Ave, Yonk",Irfan Mamsa,2025-12-01,0,0,0,0,0,0,192.3,192.3,0,192.3
345195,"520 North US Hwy, TR",Kayle Cash,2025-12-01,0,0,0,0,0,553.24,0,0,0,0
302065,"2423 Wade Hampt Bl, Greenv",Kayle Cash,2025-12-01,0,0,0,0,0,1559.23,0,0,0,0
344963,"1131 W. Wade Hamp Bl, Grr",Kayle Cash,2025-12-01,0,0,0,0,0,846.62,0,0,0,0
356749,"3421 Hwy153, Powdersville",Kayle Cash,2025-12-01,0,0,0,0,0,538.46,0,0,0,0
346516,"1068 Tiger Blvd, Clemson",Kayle Cash,2025-12-01,0,0,0,0,0,9420.75,0,0,0,0
356134,"744 St. Andrews Rd, Col",Nathan Stephenson,2025-12-01,0,0,0,0,0,601.41,0,0,0,0
354560,"1120 W Main Str, Lexington",Nathan Stephenson,2025-12-01,0,0,0,0,0,846.62,0,0,0,0
363726,"2263 Augusta Rd, W.Columbi",Robin Russell,2025-12-01,0,0,0,0,0,2353.23,0,0,0,0
303716,FAC Forest Dr LLC,Jasper Cureton,2025-12-01,2159.84,490.95,77.96,0,7.05,2735.8,0,2166.89,568.91,2735.8
347066,"433 Riverdale Ave, Yonkers",Irfan Mamsa,2025-12-01,2821.97,837.01,73.88,0,13.21,3746.07,135.48,2970.66,910.89,3881.55
338698,"2241 Southern Blvd, Bronx",Imran Tayyab,2025-12-01,2010.94,336.31,55,0,7.62,2409.87,185.89,2204.45,391.31,2595.76
304622,"4090 Boston Post Rd, Bronx",Imran Tayyab,2025-12-01,3775.85,867.99,196.2,0,32.14,4872.18,372.75,4180.74,1064.19,5244.93
358607,"5225 Sunset Blvd, Lex",Nathan Stephenson,2025-12-01,2115.75,516.08,40.92,0,5.86,2678.61,0,2121.61,557,2678.61
350817,"1123 S. Lake Dr, Lexington",Nathan Stephenson,2025-12-01,2555.91,470.99,17.6,0,2.22,3046.72,0,2558.13,488.59,3046.72
348518,"433 Lincoln Ave, Pelham",Irfan Mamsa,2025-12-01,3247.95,545.86,87.94,0,7.96,3889.71,155.66,3411.57,633.8,4045.37
332150,"1780 East Gun Hill Rd, Bx",Imran Tayyab,2025-12-01,3389.83,612.13,49.72,0,12.05,4910.35,226.4,3628.28,661.85,4290.13
